Time(ms),GPS Time(ms),Lat,Lon,Accuracy,GPS Altitude,GPS Speed,GPS Bearing,Map Bearing,Snapped Lat,Snapped Lon,Snapped Start Node,Snapped End Node,WiFi Time(ms),Wifi Lat,Wifi Lon,Wifi Accuracy,Wifi Altitude,GPS to Wifi Distance,Accel Sensor Time(ms),Ax,Ay,Az,Gyro Sensor Time(ms),Gx,Gy,Gz,Magn Sensor Time(ms),Mx,My,Mz,Pressure Sensor Time(ms),Pressure,Temperature Sensor Time(ms),Temperature,Light Sensor Time(ms),Light,EKF Elevation,Vertical Velocity,Google Elevation
1746544653589,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.78209683,48.5290362576,35.0374611721,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653722,-2.171487,0.6209375,10.78804,1746544653756,-0.004581355,0.04932592,0.009468133,1746544653728,13.5125,-12.1375,-14.1125,1746544653267,1002.742,1746544176601,13,0,0,30.04698,0.03106919,25.67483
1746544653621,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653757,-1.6002,-0.5216354,11.26541,1746544653756,-0.004581355,0.04932592,0.009468133,1746544653728,13.5125,-12.1375,-14.1125,1746544653267,1002.742,1746544176601,13,0,0,30.0479,0.05331217,25.67483
1746544653639,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653757,-1.6002,-0.5216354,11.26541,1746544653798,-0.01175881,-0.0245866,0.0004581354,1746544653728,13.5125,-12.1375,-14.1125,1746544653267,1002.742,1746544176601,13,0,0,30.0479,0.05331217,25.67483
1746544653647,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653813,-0.2991028,0.2081756,9.128618,1746544653798,-0.01175881,-0.0245866,0.0004581354,1746544653728,13.5125,-12.1375,-14.1125,1746544653267,1002.742,1746544176601,13,0,0,30.05067,0.1048629,25.67483
1746544653665,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653813,-0.2991028,0.2081756,9.128618,1746544653798,-0.01175881,-0.0245866,0.0004581354,1746544653830,15.225,-12.2375,-15.1875,1746544653267,1002.742,1746544176601,13,0,0,30.05067,0.1048629,25.67483
1746544653673,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653840,1.03011,0.08973085,9.144172,1746544653798,-0.01175881,-0.0245866,0.0004581354,1746544653830,15.225,-12.2375,-15.1875,1746544653267,1002.742,1746544176601,13,0,0,30.05501,0.07797378,25.67483
1746544653677,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653840,1.03011,0.08973085,9.144172,1746544653841,-0.02870982,0.01130067,0.006566608,1746544653830,15.225,-12.2375,-15.1875,1746544653267,1002.742,1746544176601,13,0,0,30.05501,0.07797378,25.67483
1746544653682,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096803,48.5290303833,35.0374508893,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653840,1.03011,0.08973085,9.144172,1746544653841,-0.02870982,0.01130067,0.006566608,1746544653830,15.225,-12.2375,-15.1875,1746544653845,1002.726,1746544176601,13,0,0,30.05689,0.06124459,25.67483
1746544653711,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.78209678,48.5290245091,35.0374406065,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653869,-0.6502495,-0.6059824,10.11985,1746544653841,-0.02870982,0.01130067,0.006566608,1746544653830,15.225,-12.2375,-15.1875,1746544653845,1002.726,1746544176601,13,0,0,30.0572,0.06281937,25.67483
1746544653736,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.78209678,48.5290245091,35.0374406065,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653903,-0.2697907,-0.9194421,9.363115,1746544653841,-0.02870982,0.01130067,0.006566608,1746544653830,15.225,-12.2375,-15.1875,1746544653845,1002.726,1746544176601,13,0,0,30.05881,0.07106441,25.67483
1746544653742,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.78209678,48.5290245091,35.0374406065,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653903,-0.2697907,-0.9194421,9.363115,1746544653902,-0.04535541,-0.0155766,0.0001527118,1746544653830,15.225,-12.2375,-15.1875,1746544653845,1002.726,1746544176601,13,0,0,30.05881,0.07106441,25.67483
1746544653763,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096947,48.5290186348,35.0374303237,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653903,-0.2697907,-0.9194421,9.363115,1746544653902,-0.04535541,-0.0155766,0.0001527118,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.05881,0.07106441,25.67483
1746544653770,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096947,48.5290186348,35.0374303237,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653934,-0.5276174,-0.2524428,10.46381,1746544653902,-0.04535541,-0.0155766,0.0001527118,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.06101,0.05811061,25.67483
1746544653775,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096947,48.5290186348,35.0374303237,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653934,-0.5276174,-0.2524428,10.46381,1746544653936,-0.03054236,-0.01771457,0.005192202,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.06101,0.05811061,25.67483
1746544653819,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096947,48.5290186348,35.0374303237,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653966,0.4983053,0.3499503,10.30469,1746544653936,-0.03054236,-0.01771457,0.005192202,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.06314,0.07933893,25.67483
1746544653825,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096718,48.5290127606,35.037420041,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653966,0.4983053,0.3499503,10.30469,1746544653988,0.004123219,-0.009926268,-0.003054236,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.06314,0.07933893,25.67483
1746544653850,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096718,48.5290127606,35.037420041,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544653966,0.4983053,0.3499503,10.30469,1746544654016,-0.04230117,-0.04932592,0.002443389,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.06314,0.07933893,25.67483
1746544653855,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096718,48.5290127606,35.037420041,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654017,1.295115,-0.631107,8.955737,1746544654016,-0.04230117,-0.04932592,0.002443389,1746544653931,13.1,-12.8125,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.06594,0.0960583,25.67483
1746544653861,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096718,48.5290127606,35.037420041,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654017,1.295115,-0.631107,8.955737,1746544654016,-0.04230117,-0.04932592,0.002443389,1746544654025,11.8875,-12.55,-14.375,1746544653845,1002.726,1746544176601,13,0,0,30.06594,0.0960583,25.67483
1746544653906,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096879,48.5290068864,35.0374097582,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654053,0.1579263,-0.186042,9.805787,1746544654016,-0.04230117,-0.04932592,0.002443389,1746544654025,11.8875,-12.55,-14.375,1746544653845,1002.726,1746544176601,13,0,0,30.06967,0.06072747,25.67483
1746544653912,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096879,48.5290068864,35.0374097582,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654053,0.1579263,-0.186042,9.805787,1746544654053,-0.02565558,-0.008093726,-0.005650337,1746544654025,11.8875,-12.55,-14.375,1746544653845,1002.726,1746544176601,13,0,0,30.06967,0.06072747,25.67483
1746544653940,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096879,48.5290068864,35.0374097582,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654053,0.1579263,-0.186042,9.805787,1746544654106,-0.02000525,0.01985254,-0.003054236,1746544654025,11.8875,-12.55,-14.375,1746544653845,1002.726,1746544176601,13,0,0,30.06967,0.06072747,25.67483
1746544653944,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096879,48.5290068864,35.0374097582,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654107,-0.8763713,-0.1447658,9.813564,1746544654106,-0.02000525,0.01985254,-0.003054236,1746544654025,11.8875,-12.55,-14.375,1746544653845,1002.726,1746544176601,13,0,0,30.07188,0.06234447,25.67483
1746544653961,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096819,48.5290010121,35.0373994754,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654107,-0.8763713,-0.1447658,9.813564,1746544654106,-0.02000525,0.01985254,-0.003054236,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07188,0.06234447,25.67483
1746544653970,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096819,48.5290010121,35.0373994754,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654138,0.5228317,0.1758725,10.11027,1746544654106,-0.02000525,0.01985254,-0.003054236,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07493,0.06583294,25.67483
1746544653974,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096819,48.5290010121,35.0373994754,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654138,0.5228317,0.1758725,10.11027,1746544654140,0.0129805,0.03512372,0.008399149,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07493,0.06583294,25.67483
1746544654000,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096819,48.5290010121,35.0373994754,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654166,-0.3152544,0.04666004,9.850055,1746544654140,0.0129805,0.03512372,0.008399149,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07712,0.0760361,25.67483
1746544654003,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096819,48.5290010121,35.0373994754,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654166,-0.3152544,0.04666004,9.850055,1746544654167,0.005650337,0.0348183,0.00335966,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07712,0.0760361,25.67483
1746544654027,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096793,48.5289951379,35.0373891927,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654194,0.6418747,-1.181456,9.927223,1746544654167,0.005650337,0.0348183,0.00335966,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07928,0.07815609,25.67483
1746544654031,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096793,48.5289951379,35.0373891927,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654194,0.6418747,-1.181456,9.927223,1746544654196,-0.01389678,-0.04993676,0.006261184,1746544654126,12.3125,-12.8875,-13.25,1746544653845,1002.726,1746544176601,13,0,0,30.07928,0.07815609,25.67483
1746544654049,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096793,48.5289951379,35.0373891927,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654194,0.6418747,-1.181456,9.927223,1746544654196,-0.01389678,-0.04993676,0.006261184,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.07928,0.07815609,25.67483
1746544654056,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096793,48.5289951379,35.0373891927,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654223,-0.4893322,0.1489532,9.583853,1746544654196,-0.01389678,-0.04993676,0.006261184,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08153,0.08223512,25.67483
1746544654059,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096793,48.5289951379,35.0373891927,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654223,-0.4893322,0.1489532,9.583853,1746544654225,-0.01466033,-0.003054236,-0.003054236,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08153,0.08223512,25.67483
1746544654091,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096793,48.5289951379,35.0373891927,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654223,-0.4893322,0.1489532,9.583853,1746544654253,0.07467607,0.06139015,-0.009162709,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08153,0.08223512,25.67483
1746544654094,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654251,-0.9439685,0.3152544,11.19542,1746544654253,0.07467607,0.06139015,-0.009162709,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08384,0.07691192,25.67483
1746544654111,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654251,-0.9439685,0.3152544,11.19542,1746544654272,-0.03603999,-0.05741964,0.01221695,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08384,0.07691192,25.67483
1746544654120,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654286,0.910469,-0.8428718,9.294321,1746544654272,-0.03603999,-0.05741964,0.01221695,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08654,0.115944,25.67483
1746544654132,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654286,0.910469,-0.8428718,9.294321,1746544654296,0.03894151,0.03802524,0.007330167,1746544654216,14.9375,-11.9875,-15.1625,1746544653845,1002.726,1746544176601,13,0,0,30.08654,0.115944,25.67483
1746544654142,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654286,0.910469,-0.8428718,9.294321,1746544654296,0.03894151,0.03802524,0.007330167,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.08654,0.115944,25.67483
1746544654154,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654320,0.8279166,0.02333002,8.711669,1746544654296,0.03894151,0.03802524,0.007330167,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.09031,0.09976409,25.67483
1746544654157,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096873,48.5289892637,35.0373789099,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654320,0.8279166,0.02333002,8.711669,1746544654322,0.0361927,-0.01634016,0.008246438,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.09031,0.09976409,25.67483
1746544654194,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096749,48.5289833894,35.0373686271,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654359,0.5910272,0.03110669,9.385847,1746544654322,0.0361927,-0.01634016,0.008246438,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.09311,0.0647549,25.67483
1746544654198,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096749,48.5289833894,35.0373686271,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654359,0.5910272,0.03110669,9.385847,1746544654362,0.04443914,0.009162709,0.004886778,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.09311,0.0647549,25.67483
1746544654224,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096749,48.5289833894,35.0373686271,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654359,0.5910272,0.03110669,9.385847,1746544654390,0.01542389,0.1075091,0.005192202,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.09311,0.0647549,25.67483
1746544654229,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096772,48.5289775152,35.0373583444,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654391,-2.237289,-0.02632105,10.0696,1746544654390,0.01542389,0.1075091,0.005192202,1746544654310,13.4375,-12.6625,-14.625,1746544653845,1002.726,1746544176601,13,0,0,30.09536,0.05050386,25.67483
1746544654232,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096772,48.5289775152,35.0373583444,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654391,-2.237289,-0.02632105,10.0696,1746544654390,0.01542389,0.1075091,0.005192202,1746544654310,13.4375,-12.6625,-14.625,1746544654397,1002.713,1746544176601,13,0,0,30.09713,0.06014507,25.67483
1746544654235,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096772,48.5289775152,35.0373583444,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654391,-2.237289,-0.02632105,10.0696,1746544654390,0.01542389,0.1075091,0.005192202,1746544654398,10.7,-13.175,-14.025,1746544654397,1002.713,1746544176601,13,0,0,30.09713,0.06014507,25.67483
1746544654255,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096772,48.5289775152,35.0373583444,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654422,-0.08434699,-0.03768696,9.328419,1746544654390,0.01542389,0.1075091,0.005192202,1746544654398,10.7,-13.175,-14.025,1746544654397,1002.713,1746544176601,13,0,0,30.09748,0.05726224,25.67483
1746544654277,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096772,48.5289775152,35.0373583444,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654422,-0.08434699,-0.03768696,9.328419,1746544654423,0.02702999,0.005344913,0.01801999,1746544654398,10.7,-13.175,-14.025,1746544654397,1002.713,1746544176601,13,0,0,30.09748,0.05726224,25.67483
1746544654300,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096898,48.5289716409,35.0373480616,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654467,1.073779,-0.05204389,9.598808,1746544654423,0.02702999,0.005344913,0.01801999,1746544654398,10.7,-13.175,-14.025,1746544654397,1002.713,1746544176601,13,0,0,30.09877,0.04606562,25.67483
1746544654303,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096898,48.5289716409,35.0373480616,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654467,1.073779,-0.05204389,9.598808,1746544654467,0.04214846,0.07284354,-0.005803049,1746544654398,10.7,-13.175,-14.025,1746544654397,1002.713,1746544176601,13,0,0,30.09877,0.04606562,25.67483
1746544654328,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096898,48.5289716409,35.0373480616,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654467,1.073779,-0.05204389,9.598808,1746544654467,0.04214846,0.07284354,-0.005803049,1746544654496,12.7125,-12.2125,-14.25,1746544654397,1002.713,1746544176601,13,0,0,30.09877,0.04606562,25.67483
1746544654335,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096898,48.5289716409,35.0373480616,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654495,-1.032503,0.5371887,8.953344,1746544654467,0.04214846,0.07284354,-0.005803049,1746544654496,12.7125,-12.2125,-14.25,1746544654397,1002.713,1746544176601,13,0,0,30.10068,0.03891966,25.67483
1746544654338,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096898,48.5289716409,35.0373480616,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654495,-1.032503,0.5371887,8.953344,1746544654494,-0.002596101,0.002290677,0.01404949,1746544654496,12.7125,-12.2125,-14.25,1746544654397,1002.713,1746544176601,13,0,0,30.10068,0.03891966,25.67483
1746544654366,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096809,48.5289657667,35.0373377789,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654531,-0.4953143,0.9756734,9.737592,1746544654494,-0.002596101,0.002290677,0.01404949,1746544654496,12.7125,-12.2125,-14.25,1746544654397,1002.713,1746544176601,13,0,0,30.10146,0.0163644,25.67483
1746544654388,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096809,48.5289657667,35.0373377789,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654554,-0.7668996,-0.4456632,11.27797,1746544654494,-0.002596101,0.002290677,0.01404949,1746544654496,12.7125,-12.2125,-14.25,1746544654397,1002.713,1746544176601,13,0,0,30.10202,0.01518342,25.67483
1746544654392,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096809,48.5289657667,35.0373377789,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654554,-0.7668996,-0.4456632,11.27797,1746544654556,-0.03970507,0.003970507,0.01374406,1746544654496,12.7125,-12.2125,-14.25,1746544654397,1002.713,1746544176601,13,0,0,30.10202,0.01518342,25.67483
1746544654407,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096809,48.5289657667,35.0373377789,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654554,-0.7668996,-0.4456632,11.27797,1746544654556,-0.03970507,0.003970507,0.01374406,1746544654575,15.0375,-12.5125,-14.525,1746544654397,1002.713,1746544176601,13,0,0,30.10202,0.01518342,25.67483
1746544654418,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096809,48.5289657667,35.0373377789,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654554,-0.7668996,-0.4456632,11.27797,1746544654584,0.01206423,-0.1014006,-0.005955761,1746544654575,15.0375,-12.5125,-14.525,1746544654397,1002.713,1746544176601,13,0,0,30.10202,0.01518342,25.67483
1746544654421,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096809,48.5289657667,35.0373377789,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654584,1.784447,-0.2099702,9.138189,1746544654584,0.01206423,-0.1014006,-0.005955761,1746544654575,15.0375,-12.5125,-14.525,1746544654397,1002.713,1746544176601,13,0,0,30.10276,0.04901237,25.67483
1746544654459,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096749,48.5289598925,35.0373274961,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654626,-0.4791627,-0.1968097,9.600004,1746544654584,0.01206423,-0.1014006,-0.005955761,1746544654575,15.0375,-12.5125,-14.525,1746544654397,1002.713,1746544176601,13,0,0,30.10394,0.02982489,25.67483
1746544654463,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096749,48.5289598925,35.0373274961,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654626,-0.4791627,-0.1968097,9.600004,1746544654627,-0.0129805,-0.03420745,0.008857286,1746544654575,15.0375,-12.5125,-14.525,1746544654397,1002.713,1746544176601,13,0,0,30.10394,0.02982489,25.67483
1746544654489,1746544653052,48.529109,35.037546,10,8.39999998361,15.8000001386,142,-130.782096749,48.5289598925,35.0373274961,884780783,3685726643,1745036664199,48.528985,35.038518,76,-3.72529029846e-08,72.8919605437,1746544654655,-0.5114658,0.1980061,10.13301,1746544654627,-0.0129805,-0.03420745,0.008857286,1746544654575,15.0375,-12.5125,-14.525,1746544654397,1002.713,1746544176601,13,0,0,30.10506,0.02311119,25.67483
